unix,low,high,open,close,volume,date,vol_fiat
1753142400,116185.0,120300.0,117428.79,120026.42,7564.58852928,2025-07-21 20:00:00-04:00,907950479.9425436
1753228800,117342.21,120180.93,120034.21,118810.44,5526.13819924,2025-07-22 20:00:00-04:00,656562910.9525121
1753315200,117190.0,119557.7,118810.44,118397.04,7137.01277011,2025-07-23 20:00:00-04:00,845001186.4232244
1753401600,114750.0,118518.2,118400.0,117633.27,24633.33644271,2025-07-24 20:00:00-04:00,2897699916.7661448
1753488000,117095.73,118371.35,117633.27,117969.63,6974.42930567,2025-07-25 20:00:00-04:00,822770844.6510469
1753574400,117849.99,119800.0,117981.73,119465.52,4999.42180703,2025-07-26 20:00:00-04:00,597258525.8761786
1753660800,117380.6,119839.0,119465.52,118070.59,7647.38438521,2025-07-27 20:00:00-04:00,902931186.318532
1753747200,116900.0,119284.78,118074.43,117933.39,6070.86335715,2025-07-28 20:00:00-04:00,715957495.9354802
1753833600,115728.49,118809.43,117933.39,117830.15,4647.7410138,2025-07-29 20:00:00-04:00,547644020.817206
1753920000,115500.0,118920.0,117830.15,115761.13,4647.6521388,2025-07-30 20:00:00-04:00,538017463.4344049
1754006400,112659.0,116065.12,115756.12,113248.73,9196.58441635,2025-07-31 20:00:00-04:00,1041501505.4894288
1754092800,112000.0,114023.58,113248.83,112542.74,2946.5811158,2025-08-01 20:00:00-04:00,331616312.4043893
1754179200,111903.68,114794.99,112542.75,114215.73,2212.37278435,2025-08-02 20:00:00-04:00,252687772.59666783
1754265600,114118.18,115756.06,114215.7,115051.85,4655.53866243,2025-08-03 20:00:00-04:00,535628335.859097
1754352000,112622.14,115112.75,115056.14,114112.95,4943.38930608,2025-08-04 20:00:00-04:00,564104736.7152418
1754438400,113347.87,115749.99,114112.95,115028.83,4481.39474697,2025-08-05 20:00:00-04:00,515489594.5121051
1754524800,114268.6,117687.0,115028.83,117515.49,5804.23960803,2025-08-06 20:00:00-04:00,682088061.6150534
1754611200,115800.0,117687.0,117515.69,116683.79,4870.3042426,2025-08-07 20:00:00-04:00,568285557.4796474
1754697600,116343.34,117937.89,116683.79,116492.51,2586.17129292,2025-08-08 20:00:00-04:00,301269585.202196
1754784000,116480.0,119324.08,116492.5,119309.37,2850.61404026,2025-08-09 20:00:00-04:00,340104965.2565752
1754870400,118050.0,122319.14,119309.37,118701.84,7220.80819945,2025-08-10 20:00:00-04:00,857123219.5618019
1754956800,118190.81,120327.0,118701.83,120113.18,4615.45835079,2025-08-11 20:00:00-04:00,554377379.6709423
1755043200,118931.34,123740.24,120109.04,123365.63,8512.8860955,2025-08-12 20:00:00-04:00,1050197556.2895977
1755129600,117208.97,124533.0,123365.63,118389.79,10154.04939662,2025-08-13 20:00:00-04:00,1202135775.7154684
1755216000,116859.32,119339.57,118389.79,117436.96,4990.799358,2025-08-14 20:00:00-04:00,586104304.5734718
1755302400,117222.01,118028.68,117436.95,117455.68,1781.69438526,2025-08-15 20:00:00-04:00,209270125.57289526
1755388800,117249.49,118641.6,117455.69,117488.6,2021.61751952,2025-08-16 20:00:00-04:00,237517012.10387748
1755475200,114703.26,117633.8,117488.59,116286.76,6762.85366719,2025-08-17 20:00:00-04:00,786430341.3116434
1755561600,112696.56,116792.87,116286.75,112856.19,7918.58452813,2025-08-18 20:00:00-04:00,893661280.0376996
1755648000,112344.11,114627.37,112853.66,114276.0,5764.27605073,2025-08-19 20:00:00-04:00,658718409.9732214
1755734400,111964.0,114812.0,114276.0,112480.3,6033.74435365,2025-08-20 20:00:00-04:00,678677375.0218582
1755820800,111649.75,117416.73,112480.29,116908.68,8547.72089091,2025-08-21 20:00:00-04:00,999302766.3647121
1755907200,114505.0,116999.03,116911.9,115383.87,2245.41925268,2025-08-22 20:00:00-04:00,259085163.14672628
1755993600,110635.0,115616.53,115383.87,113478.0,4602.76322486,2025-08-23 20:00:00-04:00,522312365.2306631
1756080000,109275.74,113645.32,113478.0,110127.74,8509.20658676,2025-08-24 20:00:00-04:00,937099690.5929927
1756166400,108670.0,112399.99,110127.74,111788.01,7735.56524843,2025-08-25 20:00:00-04:00,864743445.3471453
1756252800,110351.11,112683.39,111788.04,111253.21,5151.42127925,2025-08-26 20:00:00-04:00,573112153.3788689
1756339200,110858.78,113480.0,111253.22,112574.85,4637.29182209,2025-08-27 20:00:00-04:00,522042431.27800846
1756425600,107469.13,112642.53,112574.84,108378.32,7806.0938333,2025-08-28 20:00:00-04:00,846011335.4154141
1756512000,107369.69,108928.79,108378.32,108827.93,2828.67461609,2025-08-29 20:00:00-04:00,307838803.1126194
1756598400,108060.79,109489.79,108827.92,108247.95,2702.50957636,2025-08-30 20:00:00-04:00,292541121.4963385
1756684800,107250.0,109907.51,108247.95,109240.55,5396.96365977,2025-08-31 20:00:00-04:00,589567278.5232877
1756771200,108400.0,111801.86,109240.55,111247.94,7398.40595759,2025-09-01 20:00:00-04:00,823057422.0656149
1756857600,110533.77,112600.0,111247.94,111756.41,5205.45031255,2025-09-02 20:00:00-04:00,581742439.3639659
1756944000,109321.0,112235.6,111756.4,110720.79,5253.71408228,2025-09-03 20:00:00-04:00,581695373.6241666
1757030400,110202.36,113390.0,110714.48,110670.02,7218.59124481,2025-09-04 20:00:00-04:00,798881637.4349476
1757116800,109993.0,111317.65,110670.02,110212.6,1621.65017738,2025-09-05 20:00:00-04:00,178726282.339511
1757203200,110200.01,111600.0,110214.21,111129.61,1646.11764246,2025-09-06 20:00:00-04:00,182932411.62069926
1757289600,110600.0,112940.84,111120.38,112072.57,5158.43294831,2025-09-07 20:00:00-04:00,578118837.6897789
1757376000,110765.72,113292.96,112072.57,111549.32,5158.45733241,2025-09-08 20:00:00-04:00,575422407.6793495
1757462400,110919.55,114362.1,111546.61,113983.97,7249.99346721,2025-09-09 20:00:00-04:00,826383037.8666606
1757548800,113433.92,115554.53,113983.98,115540.0,5575.3607407,2025-09-10 20:00:00-04:00,644177179.980478
1757635200,114774.19,116833.25,115540.01,116106.03,6493.57632751,2025-09-11 20:00:00-04:00,753943367.8891659
1757721600,115177.53,116378.04,116106.03,115968.35,2173.49651785,2025-09-12 20:00:00-04:00,252056804.9058101
1757808000,115166.0,116226.61,115968.33,115314.13,1967.88683794,2025-09-13 20:00:00-04:00,226925158.6555021
1757894400,114395.84,116802.0,115314.12,115381.08,6142.67859527,2025-09-14 20:00:00-04:00,708748890.4151355
1757980800,114750.0,117000.0,115381.07,116832.56,6012.58313417,2025-09-15 20:00:00-04:00,702465479.7779046
1758067200,114724.57,117327.24,116832.56,116484.4,7151.30033814,2025-09-16 20:00:00-04:00,833014929.108035
1758153600,116125.08,117998.17,116484.4,117117.99,7140.41942024,2025-09-17 20:00:00-04:00,836271570.2554742
1758240000,115132.71,117516.36,117117.99,115690.55,5874.11552075,2025-09-18 20:00:00-04:00,679579655.3591039
1758326400,115463.22,116194.63,115690.55,115752.4,2830.8502542,2025-09-19 20:00:00-04:00,327677710.9642601
1758412800,115237.16,115900.02,115752.9,115282.27,2071.01892785,2025-09-20 20:00:00-04:00,238751763.21551424
1758499200,111761.22,115441.37,115282.26,112736.59,8494.39097785,2025-09-21 20:00:00-04:00,957628672.9695746
1758585600,111502.08,113357.0,112736.59,112017.21,4512.04618772,2025-09-22 20:00:00-04:00,505426825.33953065
1758672000,111066.07,113999.98,112017.21,113348.17,4932.88303511,2025-09-23 20:00:00-04:00,559133264.8537642
1758758400,108623.7,113561.35,113348.16,109035.72,9197.26639402,2025-09-24 20:00:00-04:00,1002830563.3037744
1758844800,108645.02,110369.99,109036.0,109697.29,6826.16968974,2025-09-25 20:00:00-04:00,748812316.0446187
1758931200,109116.0,109815.08,109697.29,109681.16,1950.48703402,2025-09-26 20:00:00-04:00,213931680.45627308
1759017600,109230.98,112385.84,109681.15,112197.67,2397.09714427,2025-09-27 20:00:00-04:00,268948714.3507479
1759104000,111582.65,114490.0,112197.66,114365.07,5553.41779958,2025-09-28 20:00:00-04:00,635117015.3882127
1759190400,112695.85,114850.0,114361.66,114067.71,5044.09158186,2025-09-29 20:00:00-04:00,575367975.7730477
1759276800,113975.5,118718.8,114067.71,118659.97,9687.1228881,2025-09-30 20:00:00-04:00,1149473711.2882595
1759363200,118336.01,121111.0,118662.72,120621.32,8816.90252269,2025-10-01 20:00:00-04:00,1063506420.5981977
1759449600,119327.83,123996.81,120621.33,122318.4,11835.08733617,2025-10-02 20:00:00-04:00,1447648946.8205764
1759536000,121572.64,122896.0,122318.39,122458.56,2705.28818527,2025-10-03 20:00:00-04:00,331285695.5531774
1759622400,122195.28,125750.0,122458.55,123520.79,5820.77013157,2025-10-04 20:00:00-04:00,718986125.0599302
1759708800,123115.77,126296.0,123520.8,124720.09,9135.3086452,2025-10-05 20:00:00-04:00,1139356516.4071221
1759795200,120636.0,125226.34,124723.57,121393.95,8699.84065383,2025-10-06 20:00:00-04:00,1056108021.3390064
1759881600,121090.06,124254.31,121393.96,123343.25,6727.94848453,2025-10-07 20:00:00-04:00,829847031.914505
1759968000,119713.65,123822.08,123343.24,121714.51,6980.15210285,2025-10-08 20:00:00-04:00,849585792.9238573
1760054400,107000.0,122600.0,121714.51,112980.28,22432.34375511,2025-10-09 20:00:00-04:00,2534412478.5085793
1760140800,109683.96,113439.99,112976.01,110768.89,10041.88198008,2025-10-10 20:00:00-04:00,1112328120.4444637
1760227200,109687.46,115847.0,110768.9,115067.98,9699.03564495,2025-10-11 20:00:00-04:00,1116048439.6123936
1760313600,113700.27,116077.51,115067.96,115274.03,8147.76104518,2025-10-12 20:00:00-04:00,939225251.1549107
1760400000,109945.86,115514.91,115274.03,113068.0,11955.35437582,2025-10-13 20:00:00-04:00,1351768008.5652156
1760486400,110185.87,113671.99,113072.18,110804.12,7440.03782479,2025-10-14 20:00:00-04:00,824386843.9425701
1760572800,107464.53,112021.07,110804.11,108198.0,14792.78754529,2025-10-15 20:00:00-04:00,1600550026.8252876
1760659200,103516.75,109269.97,108197.99,106463.3,13824.34463474,2025-10-16 20:00:00-04:00,1471785350.151715
1760745600,106357.69,107535.68,106462.09,107208.91,3552.60959467,2025-10-17 20:00:00-04:00,380871402.30011255
1760832000,106091.25,109499.0,107208.91,108676.78,4841.63812975,2025-10-18 20:00:00-04:00,526173641.8664522
1760918400,107449.91,111748.6,108676.77,110568.06,6286.43529012,2025-10-19 20:00:00-04:00,695078954.3441056
1761004800,107444.6,114082.29,110568.05,108362.27,12890.45189253,2025-10-20 20:00:00-04:00,1396838628.400347
1761091200,106639.0,109188.27,108357.99,107585.98,9311.33986567,2025-10-21 20:00:00-04:00,1001769624.5611752
1761177600,107511.46,111342.6,107588.02,110116.03,6881.35851313,2025-10-22 20:00:00-04:00,757747880.4725784
1761264000,109725.51,112158.39,110116.02,111042.13,5915.09477083,2025-10-23 20:00:00-04:00,656824722.5048251
1761350400,110693.01,111968.52,111042.13,111666.21,1478.94798996,2025-10-24 20:00:00-04:00,165148516.82595128
1761436800,111260.33,115542.0,111666.22,114548.09,3808.17193597,2025-10-25 20:00:00-04:00,436218821.6569658
1761523200,113833.12,116410.06,114561.69,114087.06,5491.52581938,2025-10-26 20:00:00-04:00,626512035.6471552
1761609600,112203.0,116114.13,114087.06,112906.75,5342.86134585,2025-10-27 20:00:00-04:00,603245110.2605495
1761696000,109000.0,113690.17,112906.75,110032.13,6110.48087693,2025-10-28 20:00:00-04:00,672349226.2128757
1761782400,106279.33,111629.2,110031.65,108308.18,8481.34743643,2025-10-29 20:00:00-04:00,918599304.7873989
1761868800,108266.11,111066.1,108308.02,109555.27,6858.47522213,2025-10-30 20:00:00-04:00,751382104.7487621
1761955200,109342.47,110500.0,109555.63,110052.25,1707.44713625,2025-10-31 20:00:00-04:00,187908399.10036907
1762041600,108800.0,111221.99,110052.25,110536.01,3777.57822519,2025-11-01 20:00:00-04:00,417558424.47538406
1762128000,105271.67,110749.0,110533.83,106557.98,8657.30683772,2025-11-02 19:00:00-05:00,922505128.867631
1762214400,98892.97,107269.85,106557.98,101468.15,17052.82209797,2025-11-03 19:00:00-05:00,1730318310.5601346
1762300800,98950.0,104550.0,101468.16,103692.4,10624.75653487,2025-11-04 19:00:00-05:00,1101706504.516354
