day,first_time,last_time,count,min_ret,max_volchg
2023-08-31,2023-08-31 16:50:00+00:00,2023-08-31 16:50:00+00:00,1,-0.011958146487294569,10.920951274500936
2023-09-10,2023-09-10 04:20:00+00:00,2023-09-10 04:20:00+00:00,1,-0.012847965738757947,14.136590766590027
2023-09-11,2023-09-11 09:20:00+00:00,2023-09-11 09:20:00+00:00,1,-0.014999999999999977,35.66858293681338
2023-09-13,2023-09-13 17:25:00+00:00,2023-09-13 17:25:00+00:00,1,-0.020075963103635432,32.28731471557703
2023-09-20,2023-09-20 19:15:00+00:00,2023-09-20 19:15:00+00:00,1,-0.011898859692612888,28.974600235673545
2023-10-02,2023-10-02 18:35:00+00:00,2023-10-02 18:35:00+00:00,1,-0.024821203197307525,15.373753785573939
2023-10-09,2023-10-09 09:45:00+00:00,2023-10-09 09:45:00+00:00,1,-0.012280701754386015,94.83775849291162
2023-10-23,2023-10-23 07:50:00+00:00,2023-10-23 07:50:00+00:00,1,-0.014792899408284117,16.43009442935018
2023-11-11,2023-11-11 23:30:00+00:00,2023-11-11 23:30:00+00:00,1,-0.03159364636062144,9.559952685486033
2023-11-16,2023-11-16 13:05:00+00:00,2023-11-16 21:05:00+00:00,2,-0.025771503611293503,31.038129474954843
2023-11-25,2023-11-25 00:00:00+00:00,2023-11-25 00:00:00+00:00,1,-0.011952891545087005,16.85680652735234
2023-12-17,2023-12-17 22:30:00+00:00,2023-12-17 22:30:00+00:00,1,-0.016662114176454506,68.40780225631813
2023-12-18,2023-12-18 01:55:00+00:00,2023-12-18 01:55:00+00:00,1,-0.013595807959212487,23.500220270048388
2023-12-20,2023-12-20 20:05:00+00:00,2023-12-20 20:05:00+00:00,1,-0.01091811414392054,8.681345335411239
2024-01-03,2024-01-03 11:10:00+00:00,2024-01-03 11:10:00+00:00,1,-0.012857813233223749,10.263353204480289
2024-01-05,2024-01-05 01:45:00+00:00,2024-01-05 01:45:00+00:00,1,-0.023850907686365382,18.283145001574493
2024-01-09,2024-01-09 12:55:00+00:00,2024-01-09 12:55:00+00:00,1,-0.027347220851021918,8.495662106706925
2024-01-23,2024-01-23 09:25:00+00:00,2024-01-23 09:25:00+00:00,1,-0.015518311607697084,8.826221369855746
2024-02-02,2024-02-02 13:30:00+00:00,2024-02-02 13:30:00+00:00,1,-0.01250369203504968,11.147773954098065
2024-02-12,2024-02-12 02:35:00+00:00,2024-02-12 02:35:00+00:00,1,-0.012556971444516868,22.382367919313868
2024-02-15,2024-02-15 15:30:00+00:00,2024-02-15 15:30:00+00:00,1,-0.011049723756906087,10.219266211465547
2024-02-20,2024-02-20 15:25:00+00:00,2024-02-20 15:25:00+00:00,1,-0.01671959648795074,12.419072712912323
2024-03-03,2024-03-03 07:25:00+00:00,2024-03-03 07:25:00+00:00,1,-0.013488227038827303,12.827279805228484
2024-04-17,2024-04-17 14:00:00+00:00,2024-04-17 23:15:00+00:00,2,-0.011957252821164294,21.978803159388278
2024-04-19,2024-04-19 23:00:00+00:00,2024-04-19 23:00:00+00:00,1,-0.016977456164764804,21.91935873218689
2024-04-24,2024-04-24 14:25:00+00:00,2024-04-24 14:25:00+00:00,1,-0.010670926517571806,11.438230365754787
2024-05-23,2024-05-23 20:00:00+00:00,2024-05-23 20:00:00+00:00,1,-0.015407147041593414,15.069103737357988
2024-07-19,2024-07-19 08:10:00+00:00,2024-07-19 08:10:00+00:00,1,-0.010013683293942118,15.019582949037943
